,title,time
113,"SK텔레콤-LH, 판교에 한국형 미래도시 만든다",2016-08-30 11:01:03
114,"SK텔레콤, 음성인식 AI '누구' 공개",2016-08-31 14:55:52
115,"SK텔레콤, VVIP 프로그램 'T시그니처' 출시",2016-09-01 08:52:03
116,"SK텔레콤, 갤럭시노트7 고객 전용 프로그램 운영",2016-09-05 13:34:00
117,"SK텔레콤, 한가위 맞이 ‘특별소통대책’ 수립",2016-09-06 09:27:05
118,"<게시판> 하나카드, SK텔레콤과 통신비 할인카드 출시",2016-09-07 09:37:33
119,"SK텔레콤, 자율주행차 통신기술 개발",2016-09-08 09:58:37
120,"SK텔레콤, 중국에 건물 통합관리 솔루션 수출",2016-09-09 09:16:00
121,"SK텔레콤, 음성인식 인공지능 ‘누구(NUGU)’ 개발 공모전",2016-09-12 08:38:04
122,"SK텔레콤, 간편 쇼핑 서비스 ‘스마트 버튼 꾹’ 출시",2016-09-19 09:10:07
123,"SK텔레콤, 5G 야외 기지국간 통신 성공",2016-09-20 09:48:53
124,"무료개방한 SK텔레콤 'T맵', 일간 사용량 1억건 돌파",2016-09-21 09:18:04
125,"국민은행, SK텔레콤과 비대면 직장인 신용대출 출시",2016-09-22 14:48:03
126,"SK텔레콤, 보안자회사 NSOK를 SK텔링크에 편입",2016-09-23 14:00:03
127,"김성수의원 ""SK텔레콤, 외국인에 2~3배 높은 보조금""",2016-09-23 17:54:07
128,"SK텔레콤 육성벤처, 미국 110억원 규모 수출계약 체결",2016-09-27 09:46:03
129,"SK텔레콤, 5G 관련 어워즈 연이어 수상",2016-09-28 10:59:03
130,"SK텔레콤, 퀄컴과 eLAA 개발",2016-09-29 09:37:12
131,"SK텔레콤, 5.7인치 풀메탈 전용폰 ‘갤럭시A8(2016)’ 예약가입",2016-09-30 10:28:03
132,"SK텔레콤, 선진국에 재난안전망 기술 소개",2016-10-04 09:51:36
133,"SK텔레콤, 갤럭시A8 단독 출시",2016-10-05 08:51:07
134,SK텔레콤 단속 회피 SW 운영 논란(종합),2016-10-06 18:05:52
135,"SK텔레콤 ""사물인터넷으로 LP가스 점검·조명 제어""",2016-10-10 09:55:20
136,"SK텔레콤, 로라 국제 연합체의 세계 총회 개최",2016-10-11 14:58:18
137,"SK텔레콤, 모바일 특화 데이터요금제 히트",2016-10-12 04:03:05
138,"SK텔레콤 등 로라얼라이언스, IoT 기술 표준화 추진",2016-10-13 14:50:05
139,"SK텔레콤 ""창업 지원 프로그램서 새 스타 벤처인 찾아요""",2016-10-17 10:23:05
140,"SK텔레콤, 셋째아이부터 통신요금 5500원 할인",2016-10-19 09:57:03
141,"SK텔레콤, ‘T아이폰클럽’ 출시",2016-10-21 09:15:31
142,"SK텔레콤, '스마트홈 요금 부담 대폭 줄여'",2016-10-24 09:19:51
143,"SK텔레콤, 건설현장 사고 막는 사물인터넷 기술 시연",2016-10-26 15:16:17
144,"SK텔레콤, 3분기 영업이익 4,243억원···13.52% 감소",2016-10-27 09:56:04
145,"SK텔레콤·정보통신기술協, 사물인터넷 통신망 개발 협약",2016-10-28 11:02:48
146,SK텔레콤 'T맵' 사용자 1000만명 돌파,2016-11-01 09:23:54
147,"SK텔레콤, ‘IoT 빌트인’ 아파트로 미래형 주거 문화 제시",2016-11-02 09:51:04
148,SK텔레콤 음성비서 '누구'로 영어·육아정보 서비스 개발,2016-11-03 17:09:29
149,"'롤드컵 우승' SK텔레콤 T1, 아프리카TV 특별 방송 출연",2016-11-07 17:06:51
150,"KT·LG유플 ""SK텔레콤 결합상품 판매 금지해야""",2016-11-09 14:42:04
151,"SK텔레콤, 프로게임단 T1 롤드컵 3회 우승기념 이벤트 진행",2016-11-10 10:39:03
152,"SK텔레콤 초소형 프로젝터, 2년 연속 CES 혁신상 받아",2016-11-11 09:46:50
153,"SK텔레콤-SK네트웍스, 로라망으로 렌터카 관리한다",2016-11-14 09:35:03
154,SK텔레콤-BMW 커넥디트카 'T5' 공개,2016-11-15 12:34:11
155,"SK텔레콤, T페이 '간편인증' 기능 도입",2016-11-16 08:51:02
156,"SK텔레콤, 관심사 연결해주는 재능 플랫폼 '히든' 선보여",2016-11-17 11:02:01
157,"SK텔레콤, 신규 네트워크 브랜드 '퀀텀' 선보여",2016-11-18 09:36:11
158,"SK텔레콤 이동형 ICT 체험관, 충북 청주시 초등학교 방문",2016-11-23 08:58:04
159,"아이카이스트, SK텔레콤과 51억 규모 중계기 납품계약",2016-11-24 10:41:03
160,SK텔레콤이 433억에 퇴출위기 '네이트' 인수한 이유,2016-11-25 10:04:04
161,SK텔레콤 T1 롤드컵 우승 팬사인회 개최,2016-11-28 10:41:02
162,"SK텔레콤 T1, '페이커' 이상혁과 최고 대우 재계약",2016-11-29 13:38:37
163,"메리츠화재, SK텔레콤 IoT전용망으로 보험상품 개발",2016-12-02 08:57:03
164,"SK텔레콤, '드론 실감 체험' 등 새 5G 서비스 키운다",2016-12-04 12:51:50
165,"[Hot-Line] ""조기 대선 가능성은 SK텔레콤에 호재""",2016-12-06 08:29:04
166,"SK텔레콤, 어린이 전용 '찾아가는 준 서비스센터' 오픈",2016-12-08 12:06:03
167,"SK텔레콤, 1인 가구 여성 위한 스마트홈 보안 서비스 출시",2016-12-12 09:09:02
168,SK텔레콤 인공지능 스피커 '누구' 더욱 똑똑해진다,2016-12-14 09:52:47
169,SK텔레콤-액션캠 샤오이 'T 뷰 라이브' 서비스,2016-12-15 14:53:03
170,SK텔레콤 대규모 조직개편,2016-12-21 11:55:14
171,"SK텔레콤, 연말연시 특별 소통대책 수립",2016-12-26 10:00:06
172,SK텔레콤 'T스마트 청구서' 앱접근성 획득,2016-12-28 08:48:34
173,"[신년사]박정호 SK텔레콤 사장 ""통신업 새 판 짜자""",2017-01-02 12:00:07
174,축사하는 김성수 SK텔레콤 본부장,2017-01-03 11:02:43
175,SK텔레콤 전용폰 '쏠 프라임' 출시…43만3천400원,2017-01-06 09:27:46
176,"서화정보통신, SK텔레콤과 15억 중계기 공급계약 체결",2017-01-09 10:41:29
177,"[Hot-Line] ""SK텔레콤, 4분기 실적 시장 예상치 밑돌 듯""",2017-01-10 07:50:04
178,"SK텔레콤, '4차 산업혁명 시대' 주도위해 3년간 11조원 투자",2017-01-11 08:49:44
179,"SK텔레콤·KT, 5000억원대 통신채권 소각키로",2017-01-13 14:28:06
180,"SK텔레콤, `T멤버십 1717 프로모션` 실시",2017-01-16 08:46:04
181,"SK텔레콤, 맞춤형 T로밍 요금제 새롭게 선봬",2017-01-18 09:00:04
182,SK텔레콤 “日 로밍 고객에 현지 할인쿠폰 발송”,2017-01-19 10:57:05
183,[빅데이터MSI]시장심리 톱5…현대상선·현대백화점·삼성생명·SK텔레콤·롯데케미칼,2017-01-20 10:05:22
184,"""뷰티 산업에 IoT를""…SK텔레콤·아모레퍼시픽 협약",2017-01-23 10:32:05
185,"SK텔레콤, 기어S3 클래식 LTE 단독 출시",2017-01-24 14:09:02
186,"SK텔레콤, ‘스마트워치로 본인 인증’ 기술 개발",2017-01-25 11:11:03
187,정부통합전산센터장에 김명희 SK텔레콤 본부장,2017-01-31 12:00:00
188,"SK텔레콤, 자회사 부진에…영업익 전년비 10%↓(종합)",2017-02-03 09:48:01
189,"SK텔레콤-전기안전공사, IoT로 화재 막는다",2017-02-07 11:27:03
190,"SK텔레콤, 부산도시철도 '철도통합무선망' 구축 완료",2017-02-09 13:15:00
191,SK텔레콤 'T인증' 출시 6개월…가입자 500만 돌파,2017-02-13 11:24:24
192,"SK텔레콤·도이치텔레콤·에릭슨, 글로벌 5G 통신기술 개발",2017-02-15 10:42:30
193,"SK텔레콤, 신학기 프로모션 '매일 경품·할인 제공'",2017-02-16 09:58:17
194,"[롤챔스]SK텔레콤, 화끈한 대미지로 삼성 2:0 제압! 7승",2017-02-16 19:01:10
195,"SK텔레콤, 센서 연결 CCTV 출시…문 열림·연기감지",2017-02-20 09:15:33
196,SK텔레콤 티움 모바일 스페인 출격…ICT 정보격차 해소 알린다,2017-02-21 11:09:03
