Date,Open,High,Low,Close,Adj Close,Volume
2016-06-01,46150.000000,46800.000000,46100.000000,46500.000000,41166.320313,627538
2016-06-02,46500.000000,46750.000000,45650.000000,46050.000000,40767.937500,937490
2016-06-03,45500.000000,46250.000000,45500.000000,46050.000000,40767.937500,544198
2016-06-07,46150.000000,46300.000000,45800.000000,46150.000000,40856.472656,773937
2016-06-08,46350.000000,46800.000000,46150.000000,46500.000000,41166.320313,938382
2016-06-09,46600.000000,46750.000000,45900.000000,46200.000000,40900.734375,1142091
2016-06-10,46000.000000,46500.000000,45950.000000,46300.000000,40989.265625,560937
2016-06-13,46100.000000,46300.000000,45000.000000,45200.000000,40015.437500,1061260
2016-06-14,45350.000000,45450.000000,44600.000000,44750.000000,39617.050781,993394
2016-06-15,44800.000000,45150.000000,44400.000000,44700.000000,39572.785156,745834
2016-06-16,44850.000000,44900.000000,44100.000000,44250.000000,39174.398438,688914
2016-06-17,44700.000000,45350.000000,44600.000000,44850.000000,39705.585938,758511
2016-06-20,45300.000000,45450.000000,44750.000000,44950.000000,39794.113281,922358
2016-06-21,45000.000000,45050.000000,44100.000000,44300.000000,39218.667969,763514
2016-06-22,44250.000000,45200.000000,44250.000000,44700.000000,39572.785156,849160
2016-06-23,44750.000000,45150.000000,44600.000000,45050.000000,39882.640625,506962
2016-06-24,45350.000000,45500.000000,43100.000000,43850.000000,38820.289063,1287451
2016-06-27,43850.000000,44700.000000,43350.000000,44150.000000,39085.875000,1284410
2016-06-28,43650.000000,44350.000000,43600.000000,43900.000000,38864.554688,884143
2016-06-29,44150.000000,44250.000000,43650.000000,43800.000000,38776.015625,999000
2016-06-30,44000.000000,44200.000000,42700.000000,43200.000000,38244.839844,1747483
2016-07-01,43400.000000,43450.000000,43000.000000,43050.000000,38112.042969,959503
2016-07-04,43350.000000,43450.000000,42900.000000,42950.000000,38023.519531,935735
2016-07-05,43000.000000,43200.000000,42550.000000,42650.000000,37757.925781,893053
2016-07-06,42500.000000,42600.000000,41250.000000,41400.000000,36651.304688,2035674
2016-07-07,41650.000000,42150.000000,41500.000000,41550.000000,36784.097656,1035909
2016-07-08,41400.000000,41700.000000,40800.000000,40900.000000,36208.656250,1371190
2016-07-11,41150.000000,41500.000000,40950.000000,41300.000000,36562.777344,841161
2016-07-12,41500.000000,41650.000000,41300.000000,41600.000000,36828.367188,796005
2016-07-13,41700.000000,42300.000000,41700.000000,41850.000000,37049.691406,989250
2016-07-14,41750.000000,41750.000000,41050.000000,41300.000000,36562.777344,959827
2016-07-15,41400.000000,42000.000000,41400.000000,41900.000000,37093.957031,1085806
2016-07-18,42150.000000,42200.000000,41100.000000,41350.000000,36607.042969,1089528
2016-07-19,41400.000000,41750.000000,40850.000000,41700.000000,36916.898438,753339
2016-07-20,41400.000000,41850.000000,41200.000000,41700.000000,36916.898438,561154
2016-07-21,41900.000000,41900.000000,41350.000000,41650.000000,36872.632813,696069
2016-07-22,41550.000000,41900.000000,41400.000000,41650.000000,36872.632813,549272
2016-07-25,42000.000000,43150.000000,41950.000000,43100.000000,38156.316406,1748417
2016-07-26,43050.000000,43350.000000,42700.000000,43050.000000,38112.042969,967871
2016-07-27,43150.000000,43250.000000,42650.000000,43150.000000,38200.578125,1125044
2016-07-28,43300.000000,43750.000000,42450.000000,42500.000000,37625.136719,1084585
2016-07-29,42500.000000,42750.000000,42150.000000,42150.000000,37315.285156,982172
2016-08-01,42450.000000,42750.000000,42150.000000,42250.000000,37403.808594,756452
2016-08-02,42050.000000,42200.000000,41550.000000,41750.000000,36961.164063,814103
2016-08-03,41400.000000,41500.000000,40850.000000,41000.000000,36297.183594,1575602
2016-08-04,41000.000000,41050.000000,40650.000000,40800.000000,36120.128906,1224571
2016-08-05,40750.000000,41250.000000,40750.000000,40900.000000,36208.656250,1317242
2016-08-08,41150.000000,41200.000000,40800.000000,40900.000000,36208.656250,930498
2016-08-09,41050.000000,41750.000000,41000.000000,41650.000000,36872.632813,1228404
2016-08-10,41650.000000,41650.000000,41050.000000,41150.000000,36429.988281,1017541
2016-08-11,41150.000000,41800.000000,41050.000000,41700.000000,36916.898438,711184
2016-08-12,41800.000000,42450.000000,41700.000000,42400.000000,37536.601563,1104054
2016-08-16,42550.000000,42700.000000,41550.000000,41600.000000,36828.367188,1096529
2016-08-17,41550.000000,42000.000000,41350.000000,41400.000000,36651.304688,936279
2016-08-18,41500.000000,41600.000000,41000.000000,41150.000000,36429.988281,1179826
2016-08-19,41250.000000,41550.000000,41150.000000,41250.000000,36518.511719,804706
2016-08-22,41150.000000,41650.000000,41000.000000,41500.000000,36739.835938,607276
2016-08-23,41650.000000,42000.000000,41500.000000,42000.000000,37182.480469,827344
2016-08-24,42150.000000,42750.000000,41850.000000,42550.000000,37669.398438,1407816
2016-08-25,42750.000000,43100.000000,42600.000000,42900.000000,37979.253906,1081563
2016-08-26,42950.000000,43000.000000,42050.000000,42350.000000,37492.339844,972667
2016-08-29,42000.000000,42050.000000,41400.000000,41700.000000,36916.898438,909170
2016-08-30,41600.000000,42100.000000,41600.000000,41750.000000,36961.164063,463984
2016-08-31,41550.000000,42200.000000,41400.000000,41950.000000,37138.218750,964608
2016-09-01,41900.000000,41950.000000,41500.000000,41700.000000,36916.898438,556608
2016-09-02,41750.000000,42350.000000,41650.000000,41750.000000,36961.164063,739968
2016-09-05,42000.000000,42500.000000,41800.000000,42300.000000,37448.074219,833754
2016-09-06,42350.000000,42750.000000,42100.000000,42700.000000,37802.191406,697172
2016-09-07,42750.000000,43150.000000,42500.000000,42700.000000,37802.191406,1145395
2016-09-08,42900.000000,44200.000000,42850.000000,44200.000000,39130.136719,2768533
2016-09-09,44100.000000,44550.000000,43700.000000,44550.000000,39439.992188,1714670
2016-09-12,44000.000000,44850.000000,43750.000000,44700.000000,39572.785156,1418151
2016-09-13,45050.000000,45100.000000,43800.000000,44000.000000,38953.078125,1224132
2016-09-19,44150.000000,44600.000000,43500.000000,44250.000000,39174.398438,1122159
2016-09-20,44200.000000,44750.000000,44100.000000,44400.000000,39307.199219,847420
2016-09-21,44100.000000,44300.000000,43600.000000,44100.000000,39041.613281,652478
2016-09-22,44200.000000,44600.000000,44000.000000,44000.000000,38953.078125,673908
2016-09-23,44400.000000,44800.000000,44000.000000,44800.000000,39661.316406,908310
2016-09-26,44550.000000,44550.000000,43600.000000,43750.000000,38731.750000,785928
2016-09-27,43800.000000,44300.000000,43450.000000,44200.000000,39130.136719,716558
2016-09-28,43750.000000,43900.000000,42850.000000,42900.000000,37979.253906,1132813
2016-09-29,43200.000000,43350.000000,42800.000000,42950.000000,38023.519531,636058
2016-09-30,42500.000000,42750.000000,41850.000000,42150.000000,37315.285156,1258308
2016-10-04,42050.000000,42800.000000,42050.000000,42300.000000,37448.074219,817968
2016-10-05,41900.000000,42300.000000,41600.000000,42150.000000,37315.285156,703518
2016-10-06,42200.000000,42550.000000,42000.000000,42250.000000,37403.808594,686862
2016-10-07,42100.000000,42400.000000,41850.000000,42150.000000,37315.285156,528568
2016-10-10,42350.000000,42350.000000,41650.000000,41700.000000,36916.898438,738300
2016-10-11,42150.000000,42300.000000,41900.000000,42050.000000,37226.746094,603423
2016-10-12,42300.000000,42800.000000,42100.000000,42400.000000,37536.601563,669575
2016-10-13,42300.000000,42600.000000,41900.000000,42000.000000,37182.480469,682545
2016-10-14,42000.000000,42250.000000,41350.000000,41350.000000,36607.042969,979885
2016-10-17,41700.000000,41850.000000,41400.000000,41650.000000,36872.632813,550383
2016-10-18,41500.000000,41900.000000,41450.000000,41650.000000,36872.632813,607342
2016-10-19,41600.000000,41800.000000,41350.000000,41450.000000,36695.570313,467426
2016-10-20,41450.000000,41550.000000,40750.000000,40800.000000,36120.128906,1218979
2016-10-21,40900.000000,41250.000000,40900.000000,41050.000000,36341.449219,556911
2016-10-24,41100.000000,41350.000000,40850.000000,41350.000000,36607.042969,560829
2016-10-25,41350.000000,41950.000000,41250.000000,41650.000000,36872.632813,844675
2016-10-26,41650.000000,41800.000000,40950.000000,41450.000000,36695.570313,656148
2016-10-27,41350.000000,41800.000000,41000.000000,41650.000000,36872.632813,764946
2016-10-28,41700.000000,41900.000000,41000.000000,41150.000000,36429.988281,918017
2016-10-31,41050.000000,41300.000000,40450.000000,40700.000000,36031.597656,837677
2016-11-01,40850.000000,41100.000000,40700.000000,40850.000000,36164.390625,493495
2016-11-02,40650.000000,41000.000000,40600.000000,40850.000000,36164.390625,581676
2016-11-03,41000.000000,41300.000000,40750.000000,41150.000000,36429.988281,675165
2016-11-04,40950.000000,41300.000000,40750.000000,41000.000000,36297.183594,547031
2016-11-07,41350.000000,41350.000000,40850.000000,40900.000000,36208.656250,388988
