Date,Open,High,Low,Close,Adj Close,Volume
2016-05-10,25980.000000,26000.000000,25760.000000,25920.000000,22438.179688,8559550
2016-05-11,25920.000000,25980.000000,25740.000000,25840.000000,22368.929688,8834400
2016-05-12,25840.000000,25840.000000,25500.000000,25620.000000,22178.476563,7615100
2016-05-13,25620.000000,25620.000000,25020.000000,25060.000000,21693.703125,12284900
2016-05-16,25060.000000,25260.000000,24940.000000,24960.000000,21607.138672,11720150
2016-05-17,24980.000000,25300.000000,24980.000000,25280.000000,21884.154297,9183550
2016-05-18,25280.000000,25420.000000,25100.000000,25360.000000,21953.402344,9169600
2016-05-19,25360.000000,25540.000000,25320.000000,25400.000000,21988.031250,10012450
2016-05-20,25400.000000,25600.000000,25380.000000,25380.000000,21970.716797,7960550
2016-05-23,25380.000000,25720.000000,25380.000000,25720.000000,22265.041016,8112550
2016-05-24,25720.000000,25780.000000,25360.000000,25420.000000,22005.343750,10434600
2016-05-25,25660.000000,25960.000000,25480.000000,25900.000000,22420.869141,11862750
2016-05-26,25980.000000,26060.000000,25900.000000,25920.000000,22438.179688,12653650
2016-05-27,26000.000000,26020.000000,25460.000000,25640.000000,22195.789063,13744550
2016-05-30,25940.000000,25940.000000,25480.000000,25600.000000,22161.166016,10315350
2016-05-31,25600.000000,26000.000000,25360.000000,25840.000000,22368.929688,62527700
2016-06-01,25960.000000,26820.000000,25900.000000,26660.000000,23078.777344,23504000
2016-06-02,27000.000000,27440.000000,26920.000000,27300.000000,23632.806641,23806950
2016-06-03,27400.000000,27580.000000,27280.000000,27540.000000,23840.562500,17066200
2016-06-07,27720.000000,28040.000000,27600.000000,27960.000000,24204.148438,23142150
2016-06-08,28380.000000,28380.000000,27780.000000,28120.000000,24342.656250,18808100
2016-06-09,28160.000000,28600.000000,28120.000000,28600.000000,24758.181641,25768750
2016-06-10,28480.000000,28500.000000,28080.000000,28120.000000,24342.656250,14484050
2016-06-13,27920.000000,27920.000000,27240.000000,27420.000000,23736.685547,15248300
2016-06-14,27420.000000,27720.000000,27380.000000,27600.000000,23892.505859,12273050
2016-06-15,27700.000000,28320.000000,27660.000000,28260.000000,24463.847656,15334450
2016-06-16,28260.000000,28340.000000,27900.000000,28180.000000,24394.593750,14621550
2016-06-17,28200.000000,28700.000000,28200.000000,28520.000000,24688.921875,16419700
2016-06-20,28540.000000,28960.000000,28520.000000,28620.000000,24775.490234,13515800
2016-06-21,28640.000000,28980.000000,28520.000000,28960.000000,25069.816406,10020550
2016-06-22,28920.000000,29000.000000,28620.000000,28900.000000,25017.875000,8948250
2016-06-23,28880.000000,28900.000000,28540.000000,28600.000000,24758.181641,11256300
2016-06-24,28900.000000,28900.000000,27200.000000,28000.000000,24238.773438,20552600
2016-06-27,28000.000000,28100.000000,27700.000000,27960.000000,24204.148438,11839000
2016-06-28,27800.000000,28080.000000,27580.000000,27980.000000,24221.464844,10718950
2016-06-29,28160.000000,28240.000000,27820.000000,27920.000000,24186.808594,10527050
2016-06-30,28160.000000,28900.000000,27940.000000,28500.000000,24689.255859,13671700
2016-07-01,28540.000000,29580.000000,28540.000000,29320.000000,25399.613281,14393600
2016-07-04,29280.000000,29480.000000,29020.000000,29320.000000,25399.613281,7995000
2016-07-05,29320.000000,29500.000000,29240.000000,29380.000000,25451.593750,7870350
2016-07-06,28940.000000,29040.000000,28240.000000,28420.000000,24619.953125,16749150
2016-07-07,28420.000000,29000.000000,28320.000000,29000.000000,25122.400391,11495200
2016-07-08,29000.000000,29500.000000,28980.000000,29200.000000,25295.658203,13498150
2016-07-11,29200.000000,30000.000000,29200.000000,29780.000000,25798.103516,14056800
2016-07-12,29980.000000,30100.000000,29200.000000,29280.000000,25364.962891,11024700
2016-07-13,29920.000000,29920.000000,29260.000000,29620.000000,25659.500000,10009900
